specObjID,bestObjID,plate,mjd,fiberID,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,elodieObject,elodieSpType,elodieBV,elodieTEff,elodieLogG,elodieFeH
6963835613905965056,1237679454926995850,6185,56217,526,A5II (34578),4.525966,16.44948,22.8419,21.20206,20.91887,20.85425,20.84987,HD028343,K7V,1.363,3900,4.232,0.17
6965070365950496768,1237678602919346600,6186,56246,922,A5II (34578),8.316079,18.54458,23.17159,21.74118,21.42029,21.48623,21.54153,HD002796,Fw,0.647,4949,1.32,-2.32
6967292203434790912,1237679541892677907,6188,56208,813,A5II (34578),9.861605,22.07956,21.19386,20.65529,20.45042,20.42236,20.07588,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6967332610487111680,1237679478011527961,6188,56208,960,A5II (34578),10.84194,22.64221,23.11212,21.69352,21.56849,21.58026,21.85855,HD005234,K2III,1.226,4318,1.76,-0.25
6971594318579781632,1237679454928962005,6192,56269,80,A5II (34578),9.199103,16.38808,21.83925,21.54889,21.35253,21.3652,20.71375,BD+023375,A5,0.359,5880,4,-2.35
6980652644252798976,1237679503787032807,6200,56217,266,A5II (34578),12.26498,20.01603,21.10631,20.48528,20.21637,20.11133,19.85248,HD002796,Fw,0.647,4949,1.32,-2.32
6981964910860455936,1237678859012800665,6201,56186,944,A5II (34578),10.14562,12.25786,20.32364,19.37339,18.99895,18.86062,18.79888,HD030495,G3V,0.588,5820,4.37,-0.05
6985270318261882880,1237679168764445236,6204,56220,681,A5II (34578),12.28654,17.43538,22.65886,22.09214,21.84316,21.95668,21.20761,HD001227,G8II-III,0.895,5063,2.65,0.25
6986235414039515136,1237678906787823740,6205,56187,96,A5II (34578),12.32669,9.957396,23.03967,21.08327,20.84547,20.56269,20.40059,HD000245,G2V,0.539,5373,4.37,-1.08
6986257404272070656,1237679319094460943,6205,56187,176,A5II (34578),11.92703,10.30643,22.93516,21.27221,21.00681,20.90303,20.7863,HD010380,K3III,1.381,4066,1.43,-0.27
6986300560103460864,1237679319631069664,6205,56187,333,A5II (34578),11.22535,10.58922,22.88337,21.40947,21.38148,21.50213,20.95517,HD001227,G8II-III,0.895,5063,2.65,0.25
6987397598803152896,1237678920210448522,6206,56245,228,A5II (34578),13.55811,12.83733,20.82521,19.94427,19.61427,19.51931,19.48924,HD036395,M1V,1.474,3705,4.8,0.6
6988605961981415424,1237678602378281437,6207,56239,528,A5II (34578),358.2489,18.18649,24.66951,21.62847,21.48643,21.24993,20.98474,HD001227,G8II-III,0.895,5063,2.65,0.25
7039236823324053504,1237680277947679016,6252,56248,402,A5II (34578),8.913612,28.3112,20.55881,19.85151,19.51609,19.49091,19.23901,HD050281,K3V,1.074,4650,0,0.07
7042660702398730240,1237678790276284797,6255,56240,570,A5II (34578),15.2165,26.94548,21.58801,21.1668,20.99439,20.90256,20.84549,HD001227,G8II-III,0.895,5063,2.65,0.25
7044863024759590912,1237680332718998006,6257,56274,390,A5II (34578),13.50121,29.86717,21.95028,21.41146,21.27058,21.19211,21.5767,HD039400,K2IIvar,1.398,4240,1.54,-0.25
7047104933850796032,1237680331646698067,6259,56565,354,A5II (34578),17.164,28.61369,21.55795,20.65464,20.45633,20.45905,20.14263,HD001227,G8II-III,0.895,5063,2.65,0.25
7047137919199629312,1237680283846902003,6259,56565,474,A5II (34578),16.40388,28.61217,23.46412,21.02399,21.54482,21.31244,20.42236,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7048288833046335488,1237680310698115856,6260,56568,565,A5II (34578),15.58716,31.78979,25.52074,21.66562,21.32542,21.12857,21.02827,HD002796,Fw,0.647,4949,1.32,-2.32
7050569489990307840,1237666215150748324,6262,56267,670,A5II (34578),19.56776,30.44054,22.03837,21.36071,21.06969,21.00275,20.68949,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7053803428246736896,1237680332722799033,6265,56248,147,A5II (34578),23.34715,28.92988,22.05578,21.3632,21.18253,21.08663,20.83472,HD005234,K2III,1.226,4318,1.76,-0.25
7053824593845571584,1237680333259473547,6265,56248,224,A5II (34578),22.89146,29.24024,22.76209,21.66725,21.5321,21.36812,21.0906,HD028343,K7V,1.363,3900,4.232,0.17
7054897167019036672,1237680283851162080,6266,56223,30,A5II (34578),27.27253,27.25739,23.56905,21.10121,20.81501,20.68203,20.64661,HD010380,K3III,1.381,4066,1.43,-0.27
7054928503100428288,1237680249485722090,6266,56223,144,A5II (34578),26.4127,27.06521,21.99037,21.42717,21.29447,20.99599,20.70539,HD014625,0,1.08,4437,2.745,0.21
7054947744553914368,1237680075544396576,6266,56223,214,A5II (34578),26.02534,26.38455,23.97868,21.69907,21.31985,21.21088,21.24923,HD001835,G3V,0.621,5771,4.44,0.15
7055102775693430784,1237680284387442788,6266,56223,778,A5II (34578),25.90324,27.88825,20.93057,20.25299,19.95217,19.85177,19.60305,HD016458,G8p...,1.323,4547,1.93,-0.33
7059554149357342720,1237680285462430279,6270,56273,588,A5II (34578),29.2623,28.16028,23.90849,21.03806,20.85295,20.71373,20.70618,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7060618477133123584,1237680252170994185,6271,56304,364,A5II (34578),29.19229,28.64918,21.13915,20.48975,20.16686,20.14808,20.02586,HD002796,Fw,0.647,4949,1.32,-2.32
7067455239914541056,1237678791882637746,6277,56273,660,A5II (34578),4.189517,28.72106,21.69227,21.24431,21.15612,21.24695,20.96336,HD030495,G3V,0.588,5820,4.37,-0.05
7067455514792448000,1237680482490319283,6277,56273,661,A5II (34578),4.19571,29.7979,23.87116,21.11477,20.72568,20.62986,20.50414,HD001227,G8II-III,0.895,5063,2.65,0.25
7068454695866748928,1237678789202084556,6278,56266,200,A5II (34578),13.98499,26.3083,23.65496,21.56709,21.37379,21.12318,20.51685,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7070709249559777280,1237680071243792928,6280,56570,210,A5II (34578),6.505806,25.73353,21.73313,20.70668,20.56553,20.35277,20.0676,HD014625,0,1.08,4437,2.745,0.21
7072981390372130816,1237678581442740390,6282,56572,284,A5II (34578),8.526498,25.87818,22.63508,20.98468,20.74176,20.62682,20.67364,HD002796,Fw,0.647,4949,1.32,-2.32
7077592737592397824,1237680073928016138,6286,56301,676,A5II (34578),11.18462,26.63221,21.72591,21.5383,20.27109,20.27607,20.13673,HD000245,G2V,0.539,5373,4.37,-1.08
7083132625385443328,1237666434189296374,6291,56209,350,A5II (34578),338.063,22.85504,21.80626,21.00938,20.84772,20.76954,20.48002,HD010380,K3III,1.381,4066,1.43,-0.27
7088787963610681344,1237680303177925282,6296,56219,444,A5II (34578),339.4766,25.77336,23.91224,21.51042,21.2878,21.34826,21.12532,HD036395,M1V,1.474,3705,4.8,0.6
7089827551837966336,1237680528664559730,6297,56218,130,A5II (34578),338.7756,26.34904,23.17602,21.80832,21.78878,21.55247,21.28281,HD028343,K7V,1.363,3900,4.232,0.17
7090035359535616000,1237680529738367818,6297,56218,886,A5II (34578),338.7491,27.37241,21.93427,21.01357,20.83337,20.88851,20.72764,HD028343,K7V,1.363,3900,4.232,0.17
7091183799263055872,1237680302641578649,6298,56208,968,A5II (34578),340.8863,25.55473,24.14534,21.44925,21.06009,20.95142,20.86664,HD002796,Fw,0.647,4949,1.32,-2.32
7093383651195637760,1237680307472106261,6300,56449,779,A5II (34578),337.5096,25.46541,22.00024,21.25495,21.16978,20.92172,20.36402,HD000245,G2V,0.539,5373,4.37,-1.08
7094432861743501312,1237680276867252856,6301,56543,500,A5II (34578),351.7202,26.91886,21.52482,20.24725,20.03925,19.82474,19.65137,HD002796,Fw,0.647,4949,1.32,-2.32
7098813316404105216,1237678579826950683,6305,56563,52,A5II (34578),355.4998,24.38226,23.60009,21.40812,21.1978,21.0185,21.01068,HD001227,G8II-III,0.895,5063,2.65,0.25
7100049991637684224,1237678540088476350,6306,56535,455,A5II (34578),350.2191,23.41441,23.12527,21.33519,21.11293,20.95567,20.96082,HD001227,G8II-III,0.895,5063,2.65,0.25
7100117886480699392,1237678541699416715,6306,56535,702,A5II (34578),350.853,24.71638,23.2386,21.44711,21.23924,21.17488,20.5864,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7101165165769674752,1237666244148199769,6307,56205,416,A5II (34578),340.0091,22.18769,21.99535,21.15779,20.93053,21.78265,21.5206,HD001227,G8II-III,0.895,5063,2.65,0.25
7101265221327802368,1237666433653604987,6307,56205,780,A5II (34578),340.9955,23.05503,22.12945,20.99083,20.75256,20.78997,20.63963,HD049368,S...,1.756,3700,1,-0.45
7103313066432155648,1237668502756130968,6309,56485,38,A5II (34578),247.1024,54.23792,22.0831,21.35419,21.341,21.40596,21.64707,HD009562,G2IV,0.605,5807,3.89,0.14
7103328184717037568,1237665354554278397,6309,56485,93,A5II (34578),246.6201,53.57803,23.17592,21.40856,21.15629,21.20208,21.06051,HD002796,Fw,0.647,4949,1.32,-2.32
7103329559106572288,1237665571439116578,6309,56485,98,A5II (34578),246.7501,53.56555,23.46896,21.73358,21.50164,21.39994,21.5141,HD009562,G2IV,0.605,5807,3.89,0.14
7103350449827500032,1237665570902180771,6309,56485,174,A5II (34578),246.1541,53.50879,22.78755,21.71044,21.71682,21.54015,21.34339,HD001227,G8II-III,0.895,5063,2.65,0.25
7106943653860626432,1237665356164956513,6312,56487,958,A5II (34578),244.6661,53.81249,20.97379,20.40956,20.16459,20.10956,19.96733,HD028343,K7V,1.363,3900,4.232,0.17
7108013478221467648,1237665355090624903,6313,56460,754,A5II (34578),245.9532,52.46869,21.2948,20.6245,20.39709,20.39533,20.01998,HD005234,K2III,1.226,4318,1.76,-0.25
7109054711219900416,1237665569293271448,6314,56191,446,A5II (34578),248.0319,49.6986,22.1311,21.33729,21.21726,21.25884,21.16241,HD010380,K3III,1.381,4066,1.43,-0.27
7111316411537182720,1237655129836028336,6316,56483,482,A5II (34578),241.5368,49.93574,22.31892,21.74414,21.69074,21.88792,21.8114,HD001227,G8II-III,0.895,5063,2.65,0.25
7112473646938214400,1237654954275439229,6317,56448,596,A5II (34578),246.2256,50.0449,22.98774,21.64303,21.59704,21.55042,21.55739,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7114729844865519616,1237668558586577365,6319,56452,612,A5II (34578),253.2524,47.34926,24.2518,21.66236,21.44676,21.31505,20.97253,HD036395,M1V,1.474,3705,4.8,0.6
7115693566824042496,1237655129299878307,6320,56453,22,A5II (34578),242.7925,48.46776,22.23407,20.90586,20.74261,20.59554,20.5892,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7117011331442823168,1237668610124284395,6321,56449,720,A5II (34578),244.4187,49.13341,20.82544,20.08789,19.83932,19.72136,19.51995,HD009927,K3III,1.299,4395,2.11,-0.01
7118106990434603008,1237654952665875043,6322,56190,610,A5II (34578),246.8112,47.43215,22.35793,21.65483,21.47054,21.58689,21.10296,HD028343,K7V,1.363,3900,4.232,0.17
7118130629934600192,1237651714261123754,6322,56190,696,A5II (34578),247.567,47.15899,25.10049,21.97745,21.58941,21.65508,21.14198,HD000245,G2V,0.539,5373,4.37,-1.08
7118186155271802880,1237654953740075495,6322,56190,898,A5II (34578),248.778,47.00467,21.65511,20.84143,20.73597,20.6438,20.22976,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7208232311711879168,1237667252939981102,6402,56334,804,A5II (34578),179.4592,28.99936,21.52145,20.84883,20.66309,20.64768,20.59133,HD001227,G8II-III,0.895,5063,2.65,0.25
7208279040956059648,1237667444579827972,6402,56334,974,A5II (34578),180.1091,28.5876,21.58467,20.94714,20.81426,20.73724,20.70623,HD001227,G8II-III,0.895,5063,2.65,0.25
7209340070062739456,1237667255086809794,6403,56357,738,A5II (34578),177.7678,30.54515,22.48816,21.49432,21.37525,21.38675,20.93834,HD000245,G2V,0.539,5373,4.37,-1.08
7209341719330181120,1237665225692283056,6403,56357,744,A5II (34578),178.1437,31.42722,21.1813,20.46351,20.31459,20.29017,20.16462,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7209380202237153280,1237667212674597061,6403,56357,884,A5II (34578),178.7894,30.72919,21.49669,20.78816,20.59245,20.51708,20.2671,HD036395,M1V,1.474,3705,4.8,0.6
7212671040086102016,1237667252938342743,6406,56330,568,A5II (34578),175.2587,28.59084,23.42414,21.95859,21.91575,21.7209,21.30313,HD002796,Fw,0.647,4949,1.32,-2.32
7213771650906738688,1237668298738106787,6407,56311,476,A5II (34578),177.9657,20.34995,22.60635,21.42393,21.23813,21.31662,20.91521,HD001227,G8II-III,0.895,5063,2.65,0.25
7213802437232316416,1237667734506111302,6407,56311,588,A5II (34578),178.2047,21.77733,21.88872,21.17878,21.05897,20.95338,20.83677,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7215922845322596352,1237667322715439780,6409,56306,110,A5II (34578),173.038,26.64464,22.87541,21.97519,21.82615,21.96033,21.62912,HD001227,G8II-III,0.895,5063,2.65,0.25
7217094375465308160,1237667322716160520,6410,56336,276,A5II (34578),174.8208,26.79524,23.33561,21.56654,21.39197,21.39298,21.9455,HD001227,G8II-III,0.895,5063,2.65,0.25
7221789839368409088,1237667551421858108,6414,56306,974,A5II (34578),172.196,25.29134,22.17109,20.97295,21.041,21.0262,20.79075,HD028343,K7V,1.363,3900,4.232,0.17
7222655155086577664,1237667549812293915,6415,56310,26,A5II (34578),174.912,24.07467,21.9815,21.41822,21.2473,21.20163,21.41358,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7222904744226082816,1237667550885905028,6415,56310,934,A5II (34578),174.5694,24.91855,22.87712,22.07268,21.94669,21.86359,21.71756,HD000245,G2V,0.539,5373,4.37,-1.08
7223922342271143936,1237667911663092014,6416,56312,540,A5II (34578),175.1208,24.82982,22.00434,21.4197,21.25995,21.22334,21.31897,HD036395,M1V,1.474,3705,4.8,0.6
7224960281180655616,1237667550881055090,6417,56308,220,A5II (34578),162.4749,23.72717,21.75356,20.94524,20.74059,20.64782,20.54668,HD033751,0,1,4536,2.826,0.09
7225088374285291520,1237667429565727029,6417,56308,686,A5II (34578),161.945,25.00967,21.29424,20.49485,20.23348,20.19506,19.85132,HD036395,M1V,1.474,3705,4.8,0.6
7226072437963902976,1237667549808361730,6418,56354,170,A5II (34578),165.125,23.13551,22.01905,21.21399,21.04591,21.07697,20.81906,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7226181839370866688,1237667539086934289,6418,56354,568,A5II (34578),163.9876,24.4803,21.72183,20.95282,20.7679,20.76986,20.74509,HD002796,Fw,0.647,4949,1.32,-2.32
7226239563731324928,1237667538550391296,6418,56354,778,A5II (34578),164.8211,24.08594,22.56905,21.77403,21.6485,21.63835,21.34302,HD001227,G8II-III,0.895,5063,2.65,0.25
7227296743775555584,1237667551419433311,6419,56331,528,A5II (34578),166.1612,24.47918,21.60802,20.47698,20.38234,20.29137,20.18872,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7227345672042991616,1237667912196817167,6419,56331,706,A5II (34578),167.226,24.40451,22.59117,21.82855,21.69209,21.95609,21.62535,HD002796,Fw,0.647,4949,1.32,-2.32
7231892152321855488,1237667549276799666,6423,56313,862,A5II (34578),178.4807,23.83633,22.4121,21.33646,21.23807,21.04606,20.4807,HD029139,K5III,1.538,3922,1.21,-0.17
7234056265831567360,1237667322172276880,6425,56298,543,A5II (34578),157.2328,24.07493,21.00278,19.81076,19.59033,19.55329,19.43191,HD224315,F0,0.287,7134,3.863,-0.07
7234154947000160256,1237667429027545389,6425,56298,902,A5II (34578),158.7839,24.0337,20.84336,20.26741,19.9043,19.80324,19.62827,HD001227,G8II-III,0.895,5063,2.65,0.25
7235242364604010496,1237667550343463152,6426,56334,762,A5II (34578),160.7816,22.87456,22.20247,21.43192,21.20886,21.09647,20.63667,HD001227,G8II-III,0.895,5063,2.65,0.25
7236222579119509504,1237667783899742496,6427,56328,232,A5II (34578),163.3494,22.03212,21.54792,20.88613,20.71006,20.65357,20.55897,HD009927,K3III,1.299,4395,2.11,-0.01
7237309445541482496,1237667735575396562,6428,56279,90,A5II (34578),167.1744,21.89758,21.42152,20.46394,20.30067,20.19204,19.72284,?,0,0,4752,4.641,-0.91
7237546940053082112,1237667910586008150,6428,56279,954,A5II (34578),167.0444,23.14404,22.04658,21.11225,21.05458,20.96307,20.58646,HD029139,K5III,1.538,3922,1.21,-0.17
7238493069724897280,1237667734502179039,6429,56274,300,A5II (34578),168.5352,21.0537,21.89234,21.27217,21.06701,21.07817,21.04043,HD001227,G8II-III,0.895,5063,2.65,0.25
7240672302391906304,1237667781220172031,6431,56311,36,A5II (34578),175.298,21.00478,21.93132,21.25523,21.11754,21.02181,20.62313,HD002796,Fw,0.647,4949,1.32,-2.32
7240697041403531264,1237668294449037595,6431,56311,126,A5II (34578),174.6447,20.27733,22.35252,21.67257,21.57737,21.52817,21.5239,HD000245,G2V,0.539,5373,4.37,-1.08
7240748718450036736,1237667733967470910,6431,56311,314,A5II (34578),173.9225,21.27258,21.69575,21.21619,21.15062,21.14276,20.66504,HD000245,G2V,0.539,5373,4.37,-1.08
7240780054531428352,1237667733967208695,6431,56311,428,A5II (34578),173.2819,21.02701,21.89444,21.26322,21.12128,20.96133,20.75221,HD009927,K3III,1.299,4395,2.11,-0.01
7242036246532608000,1237667781757895297,6432,56309,902,A5II (34578),177.385,21.658,22.53461,21.33557,21.31311,21.202,20.88927,HD071557,A0,-0.089,10046,3.52,0.15
7243071986989289472,1237665328774578413,6433,56339,574,A5II (34578),174.247,30.84046,21.07445,20.41978,20.22079,20.20033,19.896,HD036395,M1V,1.474,3705,4.8,0.6
7243092327954403328,1237665328774709575,6433,56339,648,A5II (34578),174.5835,30.89493,22.58238,21.14191,20.99617,21.0215,20.96276,HD010380,K3III,1.381,4066,1.43,-0.27
7246327091565973504,1237667255621976512,6436,56363,128,A5II (34578),173.2212,30.58399,22.42402,20.86788,20.69457,20.49054,20.45321,HD001227,G8II-III,0.895,5063,2.65,0.25
7246430995414798336,1237665330384077241,6436,56363,506,A5II (34578),171.1003,31.92704,22.38597,20.79087,20.4669,20.47601,20.70218,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7246436492972937216,1237665330384208293,6436,56363,526,A5II (34578),171.4606,31.87286,23.13514,21.26059,21.02316,21.07694,21.42953,HD002796,Fw,0.647,4949,1.32,-2.32
7247484876924145664,1237667322174767351,6437,56340,244,A5II (34578),163.4747,25.19416,23.19179,21.27109,21.10465,20.92693,20.75827,HD028343,K7V,1.363,3900,4.232,0.17
7247586856627621888,1237667431176733020,6437,56340,615,A5II (34578),162.6527,26.50349,22.02072,20.75185,20.5114,20.47645,20.2503,HD029697,K3V,1.108,4246,4.368,-0.28
7250907657124728832,1237665330919309614,6440,56370,408,A5II (34578),166.6442,31.71737,22.55156,21.50356,21.4889,21.67414,21.44806,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7253098983782109184,1237665127462929008,6442,56369,188,A5II (34578),165.214,32.59478,23.14835,21.965,21.71526,22.00154,21.72961,HD003567,F5V,0.45,6000,4.03,-1.29
7253268308572786688,1237665016312561960,6442,56369,804,A5II (34578),165.2996,33.35912,21.72445,20.98057,20.81285,20.83671,20.34961,HD005234,K2III,1.226,4318,1.76,-0.25
7253319985619292160,1237665127463453181,6442,56369,992,A5II (34578),166.4983,32.91672,22.27579,21.57433,21.37882,21.31909,21.15205,HD004306,G0,0.678,4966,2,-2.72
7259919254342094848,1237665369577685376,6448,56365,424,A5II (34578),159.6181,30.57297,21.91949,20.74067,20.62363,20.52378,20.36878,HD005234,K2III,1.226,4318,1.76,-0.25
7261079513836310528,1237665367967662308,6449,56356,549,A5II (34578),161.3936,29.70361,21.98713,21.03235,20.90174,20.87437,20.63744,HD001227,G8II-III,0.895,5063,2.65,0.25
7261124868690956288,1237665329306861762,6449,56356,714,A5II (34578),162.2154,29.69769,21.49936,20.54486,20.41962,20.24617,20.02902,HD002796,Fw,0.647,4949,1.32,-2.32
7262208986736513024,1237664338782388720,6450,56331,562,A5II (34578),155.9323,34.29766,22.40884,21.46981,21.40985,21.19478,20.9706,HD000245,G2V,0.539,5373,4.37,-1.08
7262295023521386496,1237664338783043785,6450,56331,875,A5II (34578),157.6549,34.73033,21.37449,20.69546,20.53922,20.41828,20.34785,HD028343,K7V,1.363,3900,4.232,0.17
7263287058340532224,1237665127460110784,6451,56358,388,A5II (34578),157.7393,31.03713,24.50041,21.74772,21.52788,21.40672,21.54381,HD176437,B9III,-0.031,10080,3.5,0.17
7263381616340520960,1237665127997243936,6451,56358,732,A5II (34578),158.3265,31.62184,23.06968,21.86904,21.84303,21.80545,21.70105,HD000245,G2V,0.539,5373,4.37,-1.08
7264420105207173120,1237667255079666268,6452,56366,414,A5II (34578),159.1673,28.25694,22.48354,21.71473,21.57479,21.57216,21.15284,HD029697,K3V,1.108,4246,4.368,-0.28
7264461336893214720,1237667288887001654,6452,56366,564,A5II (34578),158.9292,29.87144,22.74714,21.5378,21.33887,21.42465,20.7816,HD046784,M0III,1.674,3796,1.532,-0.27
7266691145971027968,1237664338244337942,6454,56336,484,A5II (34578),153.0049,33.26933,20.95901,19.94232,19.73796,19.69325,19.39519,HD009927,K3III,1.299,4395,2.11,-0.01
7266723581564047360,1237664880491626636,6454,56336,602,A5II (34578),153.9281,34.54454,21.11819,20.0084,19.86691,19.78618,19.632,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7266801646889619456,1237664879955214591,6454,56336,886,A5II (34578),155.339,34.50072,21.25447,20.57782,20.41449,20.3506,20.41034,HD036395,M1V,1.474,3705,4.8,0.6
7268869278555983872,1237667287812669742,6456,56339,216,A5II (34578),157.4845,28.79946,23.29863,21.76859,21.71553,21.55546,21.50161,HD000245,G2V,0.539,5373,4.37,-1.08
7268980329230389248,1237667288886149277,6456,56339,620,A5II (34578),156.6014,29.40358,21.50893,20.81656,20.60971,20.65087,20.24036,HD036395,M1V,1.474,3705,4.8,0.6
7271073798279155712,1237667550877712664,6458,56274,44,A5II (34578),154.3378,22.17512,22.35001,21.31993,21.12283,21.08508,21.36548,HD010380,K3III,1.381,4066,1.43,-0.27
7271100186558222336,1237667551414386981,6458,56274,140,A5II (34578),153.6999,22.49539,22.31331,21.39976,21.07912,21.12707,20.71058,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7271150214337286144,1237667538008539971,6458,56274,322,A5II (34578),152.8291,21.62555,23.35373,21.34754,21.13504,21.12538,21.51977,HD010380,K3III,1.381,4066,1.43,-0.27
7271255217697738752,1237667293732209246,6458,56274,704,A5II (34578),152.958,24.27917,23.21748,21.66269,21.44138,21.44691,21.02207,HD001227,G8II-III,0.895,5063,2.65,0.25
7272221138645962752,1237667542828122437,6459,56273,122,A5II (34578),151.4399,22.03514,21.98501,21.30675,21.15748,21.00039,20.91898,HD028343,K7V,1.363,3900,4.232,0.17
7272283261052932096,1237667292657353040,6459,56273,348,A5II (34578),150.4748,22.97278,21.4652,20.31845,20.14988,20.02083,19.93001,HD001227,G8II-III,0.895,5063,2.65,0.25
7273525710215729152,1237662224055861500,6460,56334,772,A5II (34578),152.2151,34.37613,21.30859,20.90476,20.7044,20.60279,20.62635,HD057651,0,1.633,3714,1.49,-0.57
7275575749511499776,1237667288885756159,6462,56326,38,A5II (34578),155.6647,29.21995,21.87975,21.11983,20.99805,20.78786,20.49937,HD001227,G8II-III,0.895,5063,2.65,0.25
7278007319191113728,1237667323782758700,6464,56309,692,A5II (34578),156.7551,25.26452,21.76246,20.95871,20.77556,20.62767,20.25879,HD033751,0,1,4536,2.826,0.09
7282328949677641728,1237664336633135354,6468,56311,30,A5II (34578),152.0011,31.50367,21.99748,21.06457,20.9871,20.71114,20.45771,HD002796,Fw,0.647,4949,1.32,-2.32
7283533190073176064,1237665096856699351,6469,56328,315,A5II (34578),152.1025,29.50557,22.45759,21.13178,20.96683,20.85435,20.74042,HD016458,G8p...,1.323,4547,1.93,-0.33
7285788013225070592,1237667255613129159,6471,56309,326,A5II (34578),150.52,26.55409,24.12722,22.12002,21.83524,21.87687,21.85104,HD001227,G8II-III,0.895,5063,2.65,0.25
7288225081654005760,1237667255088447875,6473,56363,1000,A5II (34578),181.9987,30.71803,24.56265,22.08505,21.79495,21.98502,21.37466,HD002796,Fw,0.647,4949,1.32,-2.32
7289255324032454656,1237667254016409940,6474,56362,652,A5II (34578),186.5146,29.87504,24.0113,21.60568,21.38618,21.1953,21.34326,HD000245,G2V,0.539,5373,4.37,-1.08
7290427403008233472,1237667324329591109,6475,56337,820,A5II (34578),181.9206,28.45953,22.79402,21.31485,21.14717,21.09437,21.063,HD001227,G8II-III,0.895,5063,2.65,0.25
7291434556011597824,1237667444581073245,6476,56358,388,A5II (34578),183.4473,28.69237,21.19665,20.41286,20.18362,20.1594,20.01985,HD029139,K5III,1.538,3922,1.21,-0.17
7291550554488328192,1237667210529210959,6476,56358,810,A5II (34578),184.4384,29.2797,23.48306,21.6598,21.48851,21.27818,21.05201,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7292487338512633856,1237667211603542227,6477,56365,122,A5II (34578),186.0312,30.1762,22.10251,21.30064,21.12893,21.08969,20.81684,HD001227,G8II-III,0.895,5063,2.65,0.25
7292542314094022656,1237667211603149050,6477,56365,322,A5II (34578),185.0176,30.05705,20.2688,19.38554,19.21288,19.09184,19.00186,HD028343,K7V,1.363,3900,4.232,0.17
7293756724284248064,1237667255091134571,6478,56341,644,A5II (34578),189.2728,30.6448,20.87481,20.16895,19.97606,19.91089,19.77913,BD+174708,sdF8,0.394,5949,3.93,-1.7
7301606137811718144,1237665330928615760,6485,56342,528,A5II (34578),191.8561,32.73658,21.86236,20.99893,20.85254,20.70325,20.71402,HD028343,K7V,1.363,3900,4.232,0.17
7302826045727854592,1237665430238855355,6486,56328,870,A5II (34578),199.297,30.34588,21.49505,20.60084,20.32797,20.2625,20.26289,HD009927,K3III,1.299,4395,2.11,-0.01
7305976146558210048,1237665441518518484,6489,56329,42,A5II (34578),202.0338,28.49845,23.8565,21.47708,21.88267,21.03692,21.1713,HD003546,G5III...,0.84,4861,2.43,-0.66
7306012430441926656,1237665441518256758,6489,56329,174,A5II (34578),201.3554,28.71015,24.01004,21.33545,20.99677,21.07126,21.21576,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7307234537632976896,1237665226773430661,6490,56330,524,A5II (34578),197.985,31.72603,22.42503,21.19995,20.96802,20.86296,20.95967,HD001227,G8II-III,0.895,5063,2.65,0.25
7311629835918659584,1237665329324687597,6494,56363,130,A5II (34578),209.3686,29.36739,21.74535,21.06054,20.94929,21.11444,20.48843,HD001227,G8II-III,0.895,5063,2.65,0.25
7311665295168655360,1237665328787685653,6494,56363,259,A5II (34578),208.7987,29.13474,22.96375,21.70628,21.7656,21.42345,20.85195,HD001227,G8II-III,0.895,5063,2.65,0.25
7312888776329809920,1237665330398888275,6495,56339,614,A5II (34578),210.6529,29.97827,24.63349,21.59156,21.47754,21.29354,21.36106,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
7313936061557919744,1237665225702244605,6496,56363,328,A5II (34578),204.6288,30.07149,21.29994,20.75035,20.55036,20.49152,20.24033,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
7314987743859462144,1237665330400592123,6497,56329,58,A5II (34578),215.0361,28.99514,21.69643,21.13529,20.9663,20.86546,20.57709,HD001227,G8II-III,0.895,5063,2.65,0.25
7315121334522236928,1237665126943621379,6497,56329,544,A5II (34578),212.5705,30.60194,21.44988,20.38778,20.16265,20.10181,19.96674,HD036395,M1V,1.474,3705,4.8,0.6
